excel_row_key	excel_source_file	official_excel_billing_month	imsi	excel_iccid	excel_product_name	excel_product_id	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_window_source	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	platform_price_state	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	difference_reason	source_match_status
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9611	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082326447		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782346745f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9612	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082326463		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782346364f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9615	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082327042		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782307242f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9619	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082327496		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782347693f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9620	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082327531		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782357130f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9629	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082329445		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	21.0000000000	62.0000000000	42.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782349541f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-1.000000000	0E-9	-2.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9632	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082329467		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	21.0000000000	62.0000000000	42.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782349764f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-1.000000000	0E-9	-2.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9637	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082520724		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782570427f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9646	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082521786		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782571680f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9650	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082522656		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782562655f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9656	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082523689		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782563984f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9659	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082524656		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	23.0000000000	62.0000000000	46.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782564651f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-3.000000000	0E-9	-6.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9662	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082525428		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782545825f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9667	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082525645		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782565542f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9669	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082526445		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782546542f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9672	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082526490		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782546096f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9674	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082526619		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	26.0000000000	62.0000000000	52.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782566912f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-6.000000000	0E-9	-12.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9676	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082527433		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782547334f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9699	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082820014		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	23.0000000000	62.0000000000	46.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782800410f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-3.000000000	0E-9	-6.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9700	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082820020		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	24.0000000000	62.0000000000	48.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782800022f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-4.000000000	0E-9	-8.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9702	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082820078		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782800873f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#971	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901144064215342		ATT 300GB Plan XY PP (WA)		Full Cycle Charge	2026-03-26	2026-04-25	2026-03-26	2026-04-25	31.0000000000	62.0000000000	62.0000000000	60011515	ATT 300GB Plan XY PP (WA)		62.0000000000	GMT-5	89014103334461517173	CYCLE_HISTORY	2026-03-26	2026-04-25	31.0000000000	31.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	MATCHED
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9712	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082821082		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782801285f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9713	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082821092		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782801293f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9716	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082822004		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782802408f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9729	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082828000		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782808009f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9732	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082828054		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782808454f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9735	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082829031		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428782809130f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9744	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082931251		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428783921157f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9749	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082935164		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	22.0000000000	62.0000000000	44.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428783915464f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-2.000000000	0E-9	-4.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9752	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624082936195		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	21.0000000000	62.0000000000	42.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260428783916595f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	-1.000000000	0E-9	-2.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9761	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624090452343		TMO 300GB Plan AT (2) (WA)		Prorated Out - Transferred to Wing's Simbank	2026-03-12	2026-04-11	2026-03-12	2026-03-31	20.0000000000	62.0000000000	40.0000000000	60011883	TMO 300GB Plan AT (2) (PI)	62.0000000000	62.0000000000	GMT-5	8901260408795432344f	CYCLE_HISTORY	2026-03-12	2026-04-11	31.0000000000	20.0000000000	62.0000000000	40.000000	0E-9	0E-9	0.000000	R_DAILY_PRORATED_SIMBANK_TRANSFER	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_EXPLICIT_SIMBANK_TRANSFER_MAPPING	MISSING_MAPPING
01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx#9762	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	2026-03	083901624091980821		TMO 500GB DI BU MW (WA)		Full Cycle Charge	2026-03-04	2026-04-03	2026-03-04	2026-04-03	31.0000000000	62.0000000000	62.0000000000	600111002	TMO 500GB DI BU MW (WA)	62.0000000000	62.0000000000	GMT-5	8901260418798980124f	CYCLE_HISTORY	2026-03-04	2026-04-03	31.0000000000	31.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
