excel_row_key	platform_fact_key	excel_source_file	official_excel_billing_month	reconciliation_billing_month	imsi	excel_product_id	excel_product_name	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	platform_price_state	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	difference_reason	source_match_status	numeric_match_status	formal_match_status	platform_amount_evidence_status	platform_calculated_amount_known	record_side
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1461		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065418812		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1473		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065419043		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1475		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065419128		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1476		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065419148		AT&T 300GB Plan SP RA (WA)	Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1484		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065419270		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1486		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065419329		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#149		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144016495723		ATT 300GB Plan AT PP (WA)	Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1492		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065419466		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1517		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065510155		AT&T 300GB Plan SP RA (WA)	Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#154		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144016593236		ATT 300GB Plan AT PP (WA)	Full Cycle Charge	2026-04-10	2026-05-09	2026-04-10	2026-05-09	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1540		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065511476		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1547		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065512050		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1561		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065512440		AT&T 300GB Plan SP RA (WA)	Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1566		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065513012		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1570		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065513133		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1580		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065513423		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1584		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065513578		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1587		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065514124		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1588		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065514208		AT&T 125GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1589		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065514209		AT&T 300GB Plan SP RA (WA)	Full Cycle Charge	2026-04-25	2026-05-24	2026-04-25	2026-05-24	30.0000000000	62.0000000000	62.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	-19.000000000	-19.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING	NUMERIC_DIFF	MISSING_MAPPING	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#159		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144016595226		ATT 300GB Plan DI CA (WA)	New Activation: Prorated-in Charge	2026-04-05	2026-05-04	2026-04-19	2026-05-04	16.0000000000	62.0000000000	33.0666666667										16.0000000000	62.0000000000	33.066667	0E-9	0E-9	0.000000	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	4	1	2	0	0	0	0	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	MISSING_MAPPING	NUMERIC_MATCH	MISSING_MAPPING	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES		EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1597		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065514516		AT&T 100GB Plan RA (WA)	Full Cycle Charge	2026-04-06	2026-05-05	2026-04-06	2026-05-05	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1603		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065515090		AT&T 100GB Plan RA (WA)	Full Cycle Charge	2026-04-06	2026-05-05	2026-04-06	2026-05-05	30.0000000000	43.0000000000	43.0000000000										30.0000000000	43.0000000000	43.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	43.000000	EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1606		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065515159		ATT 300GB Plan XY PP (WA)	Partial Charge - Card Replaced Mid Cycle	2026-04-01	2026-04-30	2026-04-01	2026-04-02	2.0000000000	62.0000000000	4.1333333333										2.0000000000	62.0000000000	4.133333	0E-9	0E-9	0.000000	R_DAILY_PRORATED_REPLACEMENT_OLD_CARD	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	1	0	0	NO_EXPLICIT_REPLACEMENT_MAPPING	MISSING_MAPPING	NUMERIC_MATCH	MISSING_MAPPING	NO_EXPLICIT_REPLACEMENT_MAPPING		EXCEL_DETAIL
01-SIMO Data Purchase Invoice Details - APR 2026.xlsx#1622		01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-04	083901144065516171		AT&T 300GB Plan ATM RA (WA)	Full Cycle Charge	2026-04-04	2026-05-03	2026-04-04	2026-05-03	30.0000000000	62.0000000000	62.0000000000										30.0000000000	62.0000000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0	NO_DIFFERENCE	NUMERIC_MATCH_ONLY	NUMERIC_MATCH	NUMERIC_MATCH_ONLY	KNOWN	62.000000	EXCEL_DETAIL
