billing_month	imsi	charge_type	candidate_rule	wa_final_days	candidate_days	day_error	wa_price	wa_price_values	platform_package_price_count	platform_package_prices	package_price_exact_match	platform_product_name_count	platform_product_names	wa_amount	calculated_amount	amount_diff	exception_reason	cycle_row_count	next_cycle_date_count	next_cycle_dates	cycle_next_first_utc	activation_first_utc	void_first_utc	platform_cycle_to_month_end_days	platform_activation_to_month_end_days	platform_final_start_to_void_minus1_days	wa_source_files	wa_sheet_names
2026-03	083911850800964997	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	23.0	2.0	62.0	62.0	1	62.0	1	1	USC Plus 300GB Plan DC (PI)	50.0	46.0	4.0	DAY_MISMATCH	2	2	2026-03-09 || 2026-04-09	2026-03-09		2026-04-01T20:59:40.000Z	23		23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083911850800967974	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	24.0	23.0	1.0	62.0	62.0	1	62.0	1	1	USC Plus 300GB Plan DC (PI)	48.0	46.0	2.0	DAY_MISMATCH	2	2	2026-03-09 || 2026-04-09	2026-03-09		2026-04-01T20:59:40.000Z	23		23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083911850800969932	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	24.0	23.0	1.0	62.0	62.0	1	62.0	1	1	USC Plus 300GB Plan DC (PI)	48.0	46.0	2.0	DAY_MISMATCH	2	2	2026-03-09 || 2026-04-09	2026-03-09		2026-04-01T20:59:40.000Z	23		23	01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061026997	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-30 || 2026-04-30 || 2026-05-30	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061122975	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	10.0	10.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	20.0	20.0	0.0	MISSING_MAPPING	4	4	2026-02-22 || 2026-03-22 || 2026-04-22 || 2026-05-22	2026-02-22			38			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061129991	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	10.0	10.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	20.0	20.0	0.0	MISSING_MAPPING	4	4	2026-02-22 || 2026-03-22 || 2026-04-22 || 2026-05-22	2026-02-22			38			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061225769	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	10.0	10.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	20.0	20.0	0.0	MISSING_MAPPING	4	4	2026-02-22 || 2026-03-22 || 2026-04-22 || 2026-05-22	2026-02-22			38			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061229126	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-30 || 2026-04-30 || 2026-05-30	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061315246	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	6.0	6.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	12.0	12.0	0.0	MISSING_MAPPING	4	4	2026-02-26 || 2026-03-26 || 2026-04-26 || 2026-05-26	2026-02-26			34			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061321301	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	2	ATT 125GB Plan ZN ET (WA) || ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061321316	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061412307	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061413171	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061415443	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061416598	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	5.0	5.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	10.0	10.0	0.0	MISSING_MAPPING	4	4	2026-02-27 || 2026-03-27 || 2026-04-27 || 2026-05-27	2026-02-27			33			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061418234	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061421799	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061422074	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061428457	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	24.0	24.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	48.0	48.0	0.0	MISSING_MAPPING	4	4	2026-03-08 || 2026-04-08 || 2026-05-08 || 2026-06-08	2026-03-08			24			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061512332	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	6.0	6.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	12.0	12.0	0.0	MISSING_MAPPING	4	4	2026-02-26 || 2026-03-26 || 2026-04-26 || 2026-05-26	2026-02-26			34			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061512557	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	6.0	6.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	12.0	12.0	0.0	MISSING_MAPPING	4	4	2026-02-26 || 2026-03-26 || 2026-04-26 || 2026-05-26	2026-02-26			34			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061512696	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061512963	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061515617	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061516332	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-28 || 2026-04-28 || 2026-05-28	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061517520	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061520752	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	2	ATT 125GB Plan ZN ET (WA) || ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061521905	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	24.0	24.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	48.0	48.0	0.0	MISSING_MAPPING	4	4	2026-03-08 || 2026-04-08 || 2026-05-08 || 2026-06-08	2026-03-08			24			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061524254	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	2	ATT 125GB Plan ZN ET (WA) || ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061610296	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-28 || 2026-04-28 || 2026-05-28	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061610667	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061611045	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-28 || 2026-04-28 || 2026-05-28	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061612689	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	6.0	6.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	12.0	12.0	0.0	MISSING_MAPPING	4	4	2026-02-26 || 2026-03-26 || 2026-04-26 || 2026-05-26	2026-02-26			34			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061613132	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-28 || 2026-04-28 || 2026-05-28	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061614459	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061616182	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061616681	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	6.0	6.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	12.0	12.0	0.0	MISSING_MAPPING	4	4	2026-02-26 || 2026-03-26 || 2026-04-26 || 2026-05-26	2026-02-26			34			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061616892	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061617829	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	5.0	5.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	10.0	10.0	0.0	MISSING_MAPPING	4	4	2026-02-27 || 2026-03-27 || 2026-04-27 || 2026-05-27	2026-02-27			33			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061618986	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	5.0	5.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	10.0	10.0	0.0	MISSING_MAPPING	4	4	2026-02-27 || 2026-03-27 || 2026-04-27 || 2026-05-27	2026-02-27			33			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061621305	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061623204	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	2	ATT 125GB Plan ZN ET (WA) || ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061624880	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061626555	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061711999	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	10.0	10.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	20.0	20.0	0.0	MISSING_MAPPING	4	4	2026-02-22 || 2026-03-22 || 2026-04-22 || 2026-05-22	2026-02-22			38			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061713366	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-28 || 2026-04-28 || 2026-05-28	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061714572	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061716521	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061716623	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-28 || 2026-04-28 || 2026-05-28	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061718601	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061719536	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	30.0	30.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	60.0	60.0	0.0	MISSING_MAPPING	4	4	2026-03-02 || 2026-04-02 || 2026-05-02 || 2026-06-02	2026-03-02			30			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061722346	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	2	ATT 125GB Plan ZN ET (WA) || ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061724444	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	25.0	25.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	50.0	50.0	0.0	MISSING_MAPPING	4	4	2026-03-07 || 2026-04-07 || 2026-05-07 || 2026-06-07	2026-03-07			25			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061726773	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061729400	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	24.0	24.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	48.0	48.0	0.0	MISSING_MAPPING	4	4	2026-03-08 || 2026-04-08 || 2026-05-08 || 2026-06-08	2026-03-08			24			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061810594	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-30 || 2026-04-30 || 2026-05-30	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061814218	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-30 || 2026-04-30 || 2026-05-30	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061918212	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	24.0	24.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	48.0	48.0	0.0	MISSING_MAPPING	4	4	2026-03-08 || 2026-04-08 || 2026-05-08 || 2026-06-08	2026-03-08			24			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516061918828	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	10.0	10.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	20.0	20.0	0.0	MISSING_MAPPING	4	4	2026-02-22 || 2026-03-22 || 2026-04-22 || 2026-05-22	2026-02-22			38			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516081040589	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516081147495	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516081148685	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516081149492	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516081836288	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
2026-03	083901516081837502	Prorated Out - Transferred to Wing's Simbank	WA_FINAL_DATE_SPAN	4.0	4.0	0.0	62.0	62.0	1	43.0	0	1	ATT 200GB Plan ZN ET (PI)	8.0	8.0	0.0	MISSING_MAPPING	4	4	2026-02-28 || 2026-03-29 || 2026-04-29 || 2026-05-29	2026-02-28			32			01-SIMO Data Purchase Invoice Details - MAR 2026.xlsx	Detail Charges
