source_table	control_scope	source_file	invoice_batch_label	observed_start_month	imsi	charge_type	excel_days	excel_price	excel_amount	amount_semantics	pending_charge	original_charge	control_row_count	min_final_start_date	max_final_start_date	min_final_end_date	max_final_end_date	cycle_start_date	cycle_end_date	source_record_count	source_imsi_count	source_excel_amount	source_pending_charge	source_monthly_rate_sum	source_product_count	observed_record_count	observed_imsi_count	observed_excel_amount	observed_pending_charge	observed_monthly_rate_sum
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065414425		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	8.32000000	34.68000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065414790		17.00000000	43.00000000	23.58064516	prorated.final_charge_for_usage_days	9.71064516	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065414911		19.00000000	62.00000000	38.00000000	prorated.final_charge_for_usage_days	14.00000000	24.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065415095		17.00000000	43.00000000	23.58064516	prorated.final_charge_for_usage_days	9.71064516	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065415177		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	8.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065415223		29.00000000	43.00000000	40.22580645	prorated.final_charge_for_usage_days	22.19580645	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065415246		30.00000000	43.00000000	41.61290323	prorated.final_charge_for_usage_days	12.48290323	29.13000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065415437		17.00000000	62.00000000	34.00000000	prorated.final_charge_for_usage_days	2.00000000	32.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065415467		18.00000000	43.00000000	24.96774194	prorated.final_charge_for_usage_days	8.31774194	16.65000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065416298		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	4.00000000	26.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065416665		14.00000000	62.00000000	28.00000000	prorated.final_charge_for_usage_days	4.00000000	24.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065416772		19.00000000	43.00000000	26.35483871	prorated.final_charge_for_usage_days	8.32483871	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417230		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	1.38935484	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417455		15.00000000	43.00000000	20.80645161	prorated.final_charge_for_usage_days	6.93645161	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417479		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417520		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417523		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417717		21.00000000	62.00000000	42.00000000	prorated.final_charge_for_usage_days	10.00000000	32.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417728		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065417808		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065418108		22.00000000	62.00000000	44.00000000	prorated.final_charge_for_usage_days	18.00000000	26.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065418179		16.00000000	43.00000000	22.19354839	prorated.final_charge_for_usage_days	4.16354839	18.03000000	1	2026-03-28	2026-03-28	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065418287		18.00000000	43.00000000	24.96774194	prorated.final_charge_for_usage_days	2.77774194	22.19000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065418450		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065418704		24.00000000	62.00000000	48.00000000	prorated.final_charge_for_usage_days	16.00000000	32.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065419015		16.00000000	43.00000000	22.19354839	prorated.final_charge_for_usage_days	5.54354839	16.65000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065419207		13.00000000	43.00000000	18.03225806	prorated.final_charge_for_usage_days	4.16225806	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065419268		27.00000000	62.00000000	54.00000000	prorated.final_charge_for_usage_days	32.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065419355		17.00000000	43.00000000	23.58064516	prorated.final_charge_for_usage_days	4.16064516	19.42000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065419941		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065419997		16.00000000	62.00000000	32.00000000	prorated.final_charge_for_usage_days	10.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065510442		16.00000000	43.00000000	22.19354839	prorated.final_charge_for_usage_days	4.16354839	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065512021		12.00000000	43.00000000	16.64516129	prorated.final_charge_for_usage_days	2.77516129	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065512331		17.00000000	43.00000000	23.58064516	prorated.final_charge_for_usage_days	9.71064516	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065512370		18.00000000	62.00000000	36.00000000	prorated.final_charge_for_usage_days	8.00000000	28.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065512457		20.00000000	43.00000000	27.74193548	prorated.final_charge_for_usage_days	6.93193548	20.81000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065513012		19.00000000	62.00000000	38.00000000	prorated.final_charge_for_usage_days	16.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065513222		25.00000000	62.00000000	50.00000000	prorated.final_charge_for_usage_days	8.00000000	42.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065513430		16.00000000	62.00000000	32.00000000	prorated.final_charge_for_usage_days	2.00000000	30.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065514208		15.00000000	43.00000000	20.80645161	prorated.final_charge_for_usage_days	1.38645161	19.42000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065515080		20.00000000	43.00000000	27.74193548	prorated.final_charge_for_usage_days	9.71193548	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065515321		15.00000000	43.00000000	20.80645161	prorated.final_charge_for_usage_days	6.93645161	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065515510		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065516081		17.00000000	62.00000000	34.00000000	prorated.final_charge_for_usage_days	12.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065516405		17.00000000	62.00000000	34.00000000	prorated.final_charge_for_usage_days	12.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065517203		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	5.54935484	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065517303		18.00000000	62.00000000	36.00000000	prorated.final_charge_for_usage_days	14.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065518041		19.00000000	62.00000000	38.00000000	prorated.final_charge_for_usage_days	6.00000000	32.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065518070		22.00000000	62.00000000	44.00000000	prorated.final_charge_for_usage_days	22.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065518330		31.00000000	43.00000000	43.00000000	prorated.final_charge_for_usage_days	24.97000000	18.03000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065518361		15.00000000	43.00000000	20.80645161	prorated.final_charge_for_usage_days	6.93645161	13.87000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065519055		14.00000000	43.00000000	19.41935484	prorated.final_charge_for_usage_days	2.76935484	16.65000000	1	2026-03-25	2026-03-25	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144065519180		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144080291145		14.00000000	62.00000000	28.00000000	prorated.final_charge_for_usage_days	6.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144080293045		18.00000000	62.00000000	36.00000000	prorated.final_charge_for_usage_days	2.00000000	34.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085071354		12.00000000	62.00000000	24.00000000	prorated.final_charge_for_usage_days	2.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085072285		26.00000000	62.00000000	52.00000000	prorated.final_charge_for_usage_days	24.00000000	28.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085074139		13.00000000	62.00000000	26.00000000	prorated.final_charge_for_usage_days	4.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085074658		20.00000000	62.00000000	40.00000000	prorated.final_charge_for_usage_days	8.00000000	32.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085075835		17.00000000	62.00000000	34.00000000	prorated.final_charge_for_usage_days	12.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085076491		23.00000000	62.00000000	46.00000000	prorated.final_charge_for_usage_days	6.00000000	40.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
wa_invoice_prorated	C_TARGET	01-SIMO Data Purchase Invoice Details - APR 2026.xlsx	2026-04	2026-03	083901144085078791		15.00000000	62.00000000	30.00000000	prorated.final_charge_for_usage_days	8.00000000	22.00000000	1	2026-03-24	2026-03-24	2026-04-03	2026-04-03	2026-03-04 00:00:00	2026-04-03 00:00:00	284	284	9827.38709685	2191.06709685	15442.00000000	6	284	284	9827.38709685	2191.06709685	15442.00000000
