platform_month	product_population_status	supplier_id	platform_product_id	product_name	snapshot_row_count	imsi_count	min_cycle_start_time	max_cycle_end_time	min_partition_time	max_partition_time	sim_status_count	dispatch_status_count
2026-01			60011054		14820	20			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011065		7410	10	12/23/2025 16:00:00	02/23/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111001		12597	17	12/23/2025 23:00:00	02/21/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111003		54834	74	12/20/2025 17:00:00	02/20/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111004		9633	13	12/10/2025 23:00:00	02/08/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111015		88920	120	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111016		117078	158	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			600111018		14820	20	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111019		54093	73	12/02/2025 17:00:00	02/02/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111022		1587	40	01/01/2026 03:00:00	02/01/2026 02:59:59	01/02/2026 07:00:00	01/31/2026 23:00:00	3	3
2026-01			600111023		1482	2	12/24/2025 00:00:00	02/23/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			600111024		148200	200	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			600111027		11115	15	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111028		11115	15	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111031		370500	500	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			600111032		740259	999	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			600111033		1185600	1600	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			600111035		148200	200	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			600111036		148200	200	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			600111041		7410	10	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			600111046		2223	3	12/06/2025 05:00:00	03/06/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			600111058		37332	306	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/06/2026 01:00:00	3	3
2026-01			600111062		150423	203	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111063		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			600111064		800	20			01/30/2026 08:00:00	01/31/2026 23:00:00	1	1
2026-01			600111065		392730	530	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111066		73359	99	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111067		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			600111068		1482	2	12/18/2025 17:00:00	02/16/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111079		37050	50	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111089		2223	3	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111090		2223	3	12/02/2025 07:00:00	02/02/2026 06:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111091		104435	141	12/02/2025 06:00:00	02/18/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			600111092		3705	5	12/06/2025 06:00:00	02/04/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111095		2223	3	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111099		37050	50	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111101		2223	3	12/02/2025 22:00:00	02/02/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111102		431700	600	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111110		3705	5	12/17/2025 05:00:00	02/17/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			600111117		7410	10	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			600111118		7410	10	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111122		63726	86	12/14/2025 23:00:00	02/14/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			600111127		370500	500	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			600111137		1482	2	01/01/2026 16:00:00	02/01/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			600111140		438	2	01/06/2026 17:00:00	02/06/2026 16:59:59	01/07/2026 02:00:00	01/16/2026 07:00:00	2	1
2026-01			600111143		1200	30	01/20/2026 17:00:00	02/19/2026 16:59:59	01/30/2026 08:00:00	01/31/2026 23:00:00	1	2
2026-01			60011126		14820	20	12/10/2025 04:00:00	02/10/2026 03:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011138		22230	30	12/07/2025 23:00:00	02/07/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011147		6669	9	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011158		458965	625	12/08/2025 16:00:00	02/24/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011185		14820	20	12/26/2025 17:00:00	02/26/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011192		28460	40	12/05/2025 03:00:00	02/05/2026 02:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01			60011214		193401	261			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011236		611330	1498			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011253		48165	65	12/13/2025 05:00:00	02/13/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01			60011256		28899	39	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011290		11115	15	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011291		16302	22			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011309		1333059	1799	12/31/2025 21:00:00	02/28/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	1
2026-01			60011320		666900	900	12/01/2025 07:00:00	02/01/2026 06:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011321		51870	70	12/31/2025 18:00:00	02/28/2026 17:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011347		7410	10	12/20/2025 16:00:00	02/20/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011349		20748	28	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011356		95589	129	12/21/2025 00:00:00	02/27/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011364		429780	580	12/18/2025 08:00:00	02/18/2026 07:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01			60011405		25935	35	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011420		7410	10	12/21/2025 00:00:00	02/20/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011425		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011427		3705	5	12/31/2025 17:00:00	03/01/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011450		2223	3	12/31/2025 17:00:00	02/28/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011454		2964	4	12/15/2025 16:00:00	02/15/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011455		7410	10			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011462		44460	60	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011468		1482	2	12/18/2025 08:00:00	02/18/2026 07:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011470		1482	2	12/02/2025 08:00:00	02/02/2026 07:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011490		5928	8	12/05/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011491		4446	6	12/23/2025 16:00:00	02/21/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011492		5928	8	12/25/2025 16:00:00	02/23/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011493		5928	8	12/11/2025 16:00:00	02/11/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011514		29640	40			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011522		14820	20			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011530		1482	2	12/01/2025 12:00:00	02/01/2026 11:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011534		87438	118	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011535		1482	2	12/26/2025 16:00:00	02/26/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011542		45201	61	12/05/2025 23:00:00	02/05/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011544		7410	10			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011545		54834	74	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011546		5928	8	12/12/2025 22:00:00	02/12/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011552		355695	500	12/14/2025 04:00:00	02/13/2026 03:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011553		22230	30			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011554		28899	39	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011556		25935	35	12/15/2025 21:00:00	02/15/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011565		7410	10			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011576		3705	5			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011578		7410	10	12/07/2025 17:00:00	02/05/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011579		12597	17	12/23/2025 22:00:00	02/21/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011585		741	1	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011592		475722	642	12/02/2025 07:00:00	02/02/2026 06:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011596		48165	65	12/31/2025 21:00:00	02/28/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011609		14820	20	12/30/2025 17:00:00	02/28/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011613		34933	48	12/31/2025 14:00:00	02/28/2026 13:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011615		481650	650	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011616		37050	50	12/26/2025 17:00:00	02/26/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			60011619		66690	90	12/12/2025 22:00:00	02/12/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			60011623		71877	97	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011624		283733	513	12/02/2025 06:00:00	02/20/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01			60011625		37050	50	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011631		11115	15	12/31/2025 17:00:00	02/28/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011632		14820	20	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	3
2026-01			60011633		1479777	1997	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			60011635		81510	110	12/14/2025 23:00:00	02/14/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011639		18525	25	12/10/2025 12:00:00	02/10/2026 11:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011640		7410	10	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011641		34827	47	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011645		74290	110	12/18/2025 00:00:00	02/14/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011647		22230	30	12/01/2025 07:00:00	02/01/2026 06:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011651		29640	40	12/07/2025 16:00:00	02/05/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			60011653		22230	30	12/16/2025 16:00:00	02/14/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011654		92625	125	12/30/2025 16:00:00	03/01/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011655		33402	46	12/18/2025 19:00:00	02/16/2026 18:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011664		22230	30	12/26/2025 16:00:00	02/24/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011665		1482	2	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011666		14820	20	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011667		31150	50	12/31/2025 15:00:00	01/31/2026 14:59:59	01/01/2026 00:00:00	01/27/2026 01:00:00	2	3
2026-01			60011671		14820	20	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011679		139420	200	12/14/2025 16:00:00	02/11/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01			60011680		110190	170	12/11/2025 00:00:00	02/27/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011681		37050	50	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011692		74100	100	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011698		37050	50	12/31/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011699		14820	20	12/19/2025 21:00:00	02/19/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011700		165243	223	12/10/2025 17:00:00	02/10/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011707		51870	70	12/21/2025 23:00:00	02/21/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011711		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011714		11115	15			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011716		87438	118	12/31/2025 21:00:00	02/28/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011722		7410	10	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011723		37050	50	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011727		13338	18	12/08/2025 21:00:00	02/06/2026 20:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011728		22230	30	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011729		14820	20	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011730		10374	14	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011731		119862	180	12/03/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011733		6820	10	12/01/2025 03:00:00	02/01/2026 02:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011734		7410	10	12/11/2025 12:00:00	02/11/2026 11:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011736		2015	65	12/05/2025 23:00:00	01/05/2026 22:59:59	01/01/2026 00:00:00	01/02/2026 06:00:00	3	3
2026-01			60011742		7603	11	03/23/2024 20:00:00	02/23/2026 19:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	3
2026-01			60011745		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011746		2964	4			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011747		2964	4			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011748		802391	1911			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011749		8892	12	12/10/2025 16:00:00	02/28/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011751		369018	498			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011752		152646	206	12/20/2025 06:00:00	02/22/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011754		43719	59	01/11/2024 22:00:00	02/04/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011755		74100	100	12/25/2025 06:00:00	02/25/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011759		37050	50	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011761		741	1	12/09/2025 05:00:00	02/09/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011762		179520	280	12/28/2025 07:00:00	02/28/2026 06:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011763		225000	350	12/01/2025 07:00:00	02/18/2026 06:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	5	4
2026-01			60011764		217113	293			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011766		251199	339			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011767		226760	367	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011773		741000	1000			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011774		22230	30	12/11/2025 22:00:00	02/11/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011775		18072	27			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011778		1482	2			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011788		5950	10	12/14/2025 13:00:00	02/14/2026 12:59:59	01/07/2026 02:00:00	01/31/2026 23:00:00	2	3
2026-01			60011789		91143	123	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011790		22230	30			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011798		14820	20	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011800		11115	15			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011804		25194	34	12/26/2025 22:00:00	02/26/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011809		7410	10	12/19/2025 05:00:00	02/19/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011811		49647	67	04/30/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011812		22230	30	12/19/2025 22:00:00	02/19/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011814		109528	390	12/02/2025 05:00:00	02/14/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011824		7410	10	12/05/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011826		7410	10	12/31/2025 22:00:00	02/28/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011827		10374	14	12/27/2025 19:00:00	02/25/2026 18:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011830		5928	8	12/24/2025 22:00:00	02/24/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011831		8892	12	12/03/2025 00:00:00	03/02/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011833		18525	25	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011836		36309	49	01/01/2026 00:00:00	02/28/2026 23:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011840		185250	250	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011841		72618	98	12/03/2025 06:00:00	02/03/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011844		1482	2	12/08/2025 15:00:00	02/08/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011845		21489	29	12/08/2025 16:00:00	02/22/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011846		6669	9	12/14/2025 22:00:00	02/14/2026 21:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011848		222700	500			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011863		25935	35	12/31/2025 19:00:00	02/28/2026 18:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011870		28158	38	12/22/2025 23:00:00	02/22/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011871		7410	10	12/16/2025 05:00:00	02/16/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011872		29640	40	12/28/2025 17:00:00	02/26/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	3
2026-01			60011874		185250	250	11/10/2024 17:00:00	02/10/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011885		1519	49	12/04/2025 23:00:00	01/04/2026 22:59:59	01/01/2026 00:00:00	01/02/2026 06:00:00	3	2
2026-01			60011898		35409	50	12/19/2025 13:00:00	02/19/2026 12:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			60011932		29640	40	12/31/2025 17:00:00	02/28/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	2
2026-01			60011933		22230	30	12/05/2025 17:00:00	02/03/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011934		22230	30	12/15/2025 17:00:00	02/13/2026 16:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011936		1482	2	11/12/2025 15:00:00	02/10/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011938		73359	99	12/31/2025 23:00:00	02/28/2026 22:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	3
2026-01			60011939		74100	100	12/01/2025 15:00:00	02/01/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011948		295622	679	12/02/2025 05:00:00	02/13/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60011949		75519	137	12/01/2025 05:00:00	02/01/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	3
2026-01			60011951		312702	422	12/31/2025 15:00:00	02/28/2026 14:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	3	4
2026-01			60011969		1482	2	12/01/2025 16:00:00	02/01/2026 15:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
2026-01			60011971		118560	160	12/04/2025 05:00:00	02/04/2026 04:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	2	4
2026-01			60012031		85716	160	12/01/2025 06:00:00	02/01/2026 05:59:59	01/01/2026 00:00:00	01/31/2026 23:00:00	4	4
2026-01			60012044		5187	7			01/01/2026 00:00:00	01/31/2026 23:00:00	1	1
