excel_row_key	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_iccid	excel_product_name	excel_product_id	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_supplier_id	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_window_source	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	platform_calculated_amount_known	day_diff	price_diff	amount_diff	numeric_match_status	formal_match_status	platform_amount_evidence_status	platform_product_mapping_status	rule_id	platform_price_state	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count	difference_reason	source_match_status
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5367	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001676034		ATT 100GB Plan PVP (33) (WA)		New Activation: Prorated-in Charge	2025-11-24	2025-12-23	2025-12-22	2025-12-23	2.0000000000	43.0000000000	2.8666666667	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336107577216	CYCLE_HISTORY	2025-11-24	2025-12-23	30.0000000000	2.0000000000	43.0000000000	2.866667		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	PROVEN_BY_PLATFORM_IMSI	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#537	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144054338318		AT&T 300GB Plan HX RT (WA)		Full Cycle Charge	2025-12-24	2026-01-23	2025-12-24	2026-01-23	31.0000000000	62.0000000000	62.0000000000	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453212783	CYCLE_HISTORY	2025-12-24	2026-01-23	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5371	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001680460		ATT 100GB Plan VS ET (WA)		Full Cycle Charge	2025-12-26	2026-01-25	2025-12-26	2026-01-25	31.0000000000	43.0000000000	43.0000000000	600111120	ATT 100GB Plan VS ET (43) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108795437	CYCLE_HISTORY	2025-12-26	2026-01-25	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	3	2	2	0	0	0	0	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5374	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001684068		ATT 300GB Plan PVP (WA)		Full Cycle Charge	2025-12-20	2026-01-19	2025-12-20	2026-01-19	31.0000000000	62.0000000000	62.0000000000	60011449	ATT 300GB Plan PVP (WA)	2275		62.0000000000	GMT-5	89011503336108988230	CYCLE_HISTORY	2025-12-20	2026-01-19	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	1	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5376	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001686127		ATT 100GB Plan VS ET (WA)		Full Cycle Charge	2025-12-25	2026-01-24	2025-12-25	2026-01-24	31.0000000000	43.0000000000	43.0000000000	600111120	ATT 100GB Plan VS ET (43) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108790339	CYCLE_HISTORY	2025-12-25	2026-01-24	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	3	2	2	0	0	0	0	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5378	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001688184		ATT 100GB Plan PVP (33) (WA)		Full Cycle Charge	2025-12-24	2026-01-23	2025-12-28	2026-01-27	31.0000000000	43.0000000000	43.0000000000	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108994758	CYCLE_HISTORY	2025-12-28	2026-01-27	31.0000000000	31.0000000000	43.0000000000	43.000000	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#538	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144054338501		AT&T 300GB Plan HX (WA)		Full Cycle Charge	2025-12-24	2026-01-23	2025-12-24	2026-01-23	31.0000000000	62.0000000000	62.0000000000	60011378	AT&T 300GB Plan HX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453205456	CYCLE_HISTORY	2025-12-24	2026-01-23	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	3	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5385	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001775865		ATT 100GB Plan PVP (33) (WA)		New Activation: Prorated-in Charge	2025-11-26	2025-12-25	2025-12-22	2025-12-25	4.0000000000	43.0000000000	5.7333333333	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336107585409	CYCLE_HISTORY	2025-11-26	2025-12-25	30.0000000000	4.0000000000	43.0000000000	5.733333		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	PROVEN_BY_PLATFORM_IMSI	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5388	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001782844		ATT 100GB Plan PVP (33) (WA)		New Activation: Prorated-in Charge	2025-11-28	2025-12-27	2025-12-22	2025-12-27	6.0000000000	43.0000000000	8.6000000000	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108994774	CYCLE_HISTORY	2025-11-28	2025-12-27	30.0000000000	6.0000000000	43.0000000000	8.600000		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	PROVEN_BY_PLATFORM_IMSI	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5394	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001789223		ATT 100GB Plan VS ET (WA)		Full Cycle Charge	2025-12-25	2026-01-24	2025-12-25	2026-01-24	31.0000000000	43.0000000000	43.0000000000	600111120	ATT 100GB Plan VS ET (43) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108790347	CYCLE_HISTORY	2025-12-25	2026-01-24	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	3	2	2	0	1	0	0	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5395	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001861142		ATT 300GB Plan VS ET (43) (WA)		Full Cycle Charge	2025-12-29	2026-01-28	2025-12-29	2026-01-28	31.0000000000	62.0000000000	62.0000000000	60011858	ATT 300GB Plan VS ET  (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336106920979	CYCLE_HISTORY	2025-12-29	2026-01-28	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5400	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001868831		ATT 300GB Plan VS ET (43) (WA)		Full Cycle Charge	2025-12-28	2026-01-27	2025-12-28	2026-01-27	31.0000000000	62.0000000000	62.0000000000	60011858	ATT 300GB Plan VS ET  (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336106920888	CYCLE_HISTORY	2025-12-28	2026-01-27	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5404	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001886033		ATT 100GB Plan PVP (33) (WA)		New Activation: Prorated-in Charge	2025-11-28	2025-12-27	2025-12-22	2025-12-27	6.0000000000	43.0000000000	8.6000000000	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108994782	CYCLE_HISTORY	2025-11-28	2025-12-27	30.0000000000	6.0000000000	43.0000000000	8.600000		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	PROVEN_BY_PLATFORM_IMSI	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5406	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001887490		ATT 100GB Plan VS ET (WA)		Full Cycle Charge	2025-12-26	2026-01-25	2025-12-26	2026-01-25	31.0000000000	43.0000000000	43.0000000000	600111120	ATT 100GB Plan VS ET (43) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108795494	CYCLE_HISTORY	2025-12-26	2026-01-25	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	3	2	2	0	0	0	0	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5414	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001973853		ATT 100GB Plan PVP (33) (WA)		New Activation: Prorated-in Charge	2025-11-26	2025-12-25	2025-12-22	2025-12-25	4.0000000000	43.0000000000	5.7333333333	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336107585441	CYCLE_HISTORY	2025-11-26	2025-12-25	30.0000000000	4.0000000000	43.0000000000	5.733333		0E-9	0E-9	0.000000	NUMERIC_MATCH	MISSING_DATA	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	PROVEN_BY_PLATFORM_IMSI	R_DAILY_PRORATED_NEW_ACTIVATION	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	1	1	1	0	0	0	0	NO_ACTIVATION_EVENT_IN_PLATFORM_LOG	MISSING_DATA
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5425	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516001988136		ATT 100GB Plan PVP (33) (WA)		Full Cycle Charge	2025-12-24	2026-01-23	2025-12-28	2026-01-27	31.0000000000	43.0000000000	43.0000000000	600111121	ATT 100GB Plan PVP (33) (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336108994766	CYCLE_HISTORY	2025-12-28	2026-01-27	31.0000000000	31.0000000000	43.0000000000	43.000000	43.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5426	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060070015		ATT 300GB Plan DF ET (WA)		Full Cycle Charge	2025-12-23	2026-01-22	2025-12-23	2026-01-22	31.0000000000	62.0000000000	62.0000000000	60011838	ATT 125GB Plan DF ET (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336067266958	CYCLE_HISTORY	2025-12-23	2026-01-22	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5427	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060074992		ATT 300GB Plan DF ET (WA)		Full Cycle Charge	2025-12-26	2026-01-25	2025-12-26	2026-01-25	31.0000000000	62.0000000000	62.0000000000	60011838	ATT 125GB Plan DF ET (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336067278268	CYCLE_HISTORY	2025-12-26	2026-01-25	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#543	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144054338783		AT&T 300GB Plan HX (WA)		Full Cycle Charge	2025-12-24	2026-01-23	2025-12-24	2026-01-23	31.0000000000	62.0000000000	62.0000000000	60011378	AT&T 300GB Plan HX (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453205753	CYCLE_HISTORY	2025-12-24	2026-01-23	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	3	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5431	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060083475		ATT 300GB Plan VS ET (43) (WA)		Full Cycle Charge	2025-12-17	2026-01-16	2025-12-17	2026-01-16	31.0000000000	62.0000000000	62.0000000000	60011858	ATT 300GB Plan VS ET  (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068083089	CYCLE_HISTORY	2025-12-17	2026-01-16	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5439	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060090724		ATT 300GB Plan VS ET (43) (WA)		Full Cycle Charge	2025-12-17	2026-01-16	2025-12-17	2026-01-16	31.0000000000	62.0000000000	62.0000000000	60011858	ATT 300GB Plan VS ET  (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068882688	CYCLE_HISTORY	2025-12-17	2026-01-16	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5441	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060092333		ATT 300GB Plan DF ET (43) (WA)		Full Cycle Charge	2025-12-13	2026-01-12	2025-12-13	2026-01-12	31.0000000000	62.0000000000	62.0000000000	60011783	ATT 300GB Plan DF ET (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068885616	CYCLE_HISTORY	2025-12-13	2026-01-12	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5443	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060093369		ATT 300GB Plan DF ET (43) (WA)		Full Cycle Charge	2025-12-13	2026-01-12	2025-12-13	2026-01-12	31.0000000000	62.0000000000	62.0000000000	60011783	ATT 300GB Plan DF ET (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068885632	CYCLE_HISTORY	2025-12-13	2026-01-12	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	1	2	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5444	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060095584		ATT 300GB Plan DF ET (WA)		Full Cycle Charge	2025-12-19	2026-01-18	2025-12-19	2026-01-18	31.0000000000	62.0000000000	62.0000000000	60011838	ATT 125GB Plan DF ET (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336068969667	CYCLE_HISTORY	2025-12-19	2026-01-18	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5449	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060097508		ATT 300GB Plan DF ET (43) (WA)		Full Cycle Charge	2025-12-12	2026-01-11	2025-12-12	2026-01-11	31.0000000000	62.0000000000	62.0000000000	60011783	ATT 300GB Plan DF ET (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068885731	CYCLE_HISTORY	2025-12-12	2026-01-11	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#545	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144054339644		AT&T 300GB Plan HX RT (WA)		Full Cycle Charge	2025-12-24	2026-01-23	2025-12-24	2026-01-23	31.0000000000	62.0000000000	62.0000000000	60011672	AT&T 300GB Plan HX RT (WA)	2275	62.0000000000	62.0000000000	GMT-5	89014103334453212817	CYCLE_HISTORY	2025-12-24	2026-01-23	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	3	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5453	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060099440		ATT 300GB Plan DF ET (43) (WA)		Full Cycle Charge	2025-12-12	2026-01-11	2025-12-12	2026-01-11	31.0000000000	62.0000000000	62.0000000000	60011783	ATT 300GB Plan DF ET (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068885723	CYCLE_HISTORY	2025-12-12	2026-01-11	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5464	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060193825		ATT 300GB Plan DF ET (43) (WA)		Full Cycle Charge	2025-12-04	2026-01-03	2025-12-04	2026-01-03	31.0000000000	62.0000000000	62.0000000000	60011783	ATT 300GB Plan DF ET (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068885756	CYCLE_HISTORY	2025-12-04	2026-01-03	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5465	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060194055		ATT 300GB Plan DF ET (43) (WA)		Full Cycle Charge	2025-12-02	2026-01-01	2025-12-02	2026-01-01	31.0000000000	62.0000000000	62.0000000000	60011783	ATT 300GB Plan DF ET (WA)	2275	62.0000000000	62.0000000000	GMT-5	89011503336068884270	CYCLE_HISTORY	2025-12-02	2026-01-01	31.0000000000	31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	NO_DIFFERENCE	MATCHED
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5471	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901516060280567		ATT 300GB Plan DF ET (WA)		Full Cycle Charge	2025-12-20	2026-01-19	2025-12-20	2026-01-19	31.0000000000	62.0000000000	62.0000000000	60011838	ATT 125GB Plan DF ET (WA)	2275	43.0000000000	43.0000000000	GMT-5	89011503336068072686	CYCLE_HISTORY	2025-12-20	2026-01-19	31.0000000000	31.0000000000	43.0000000000	43.000000		0E-9	-19.000000000	-19.000000	NUMERIC_DIFF	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	PLATFORM_PRICE_NOT_EXACT	R_FULL_CYCLE_MONTHLY	ONE_PRICE	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0	PRICE_DIFF	MISSING_MAPPING
