excel_row_key	platform_fact_key	record_side	source_match_status	numeric_match_status	formal_match_status	platform_amount_evidence_status	platform_product_mapping_status	difference_reason	reconciliation_billing_month	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	excel_product_name	charge_type	excel_cycle_start	excel_cycle_end	excel_final_start	excel_final_end	excel_days	excel_price	excel_amount	platform_product_id	platform_product_name	platform_supplier_id	platform_monthly_rent	platform_package_price	platform_time_zone	platform_iccid	platform_cycle_start	platform_cycle_end	platform_cycle_days	platform_calculated_days	platform_calculated_price	platform_calculated_amount	platform_calculated_amount_known	day_diff	price_diff	amount_diff	rule_id	product_mapping_status	platform_candidate_count	platform_candidate_product_count	platform_candidate_window_count	activation_event_count	offstock_event_count	replacement_event_count	transfer_event_count
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4869		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080680945		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#487		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144054238372		AT&T 300GB Plan HX (WA)	Full Cycle Charge	2025-12-24	2026-01-23	2025-12-24	2026-01-23	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4872		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080680951		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4874		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080680958		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4876		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080680962		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4880		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080680979		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4882		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080680983		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4896		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080686817		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4897		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080686824		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4903		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080686854		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4905		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080686866		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4906		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080686874		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4908		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080686876		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#491		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144054239306		AT&T 300GB Plan HX RT (WA)	Full Cycle Charge	2025-12-24	2026-01-23	2025-12-24	2026-01-23	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	2	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4915		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080687762		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4916		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080687773		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4928		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080688819		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4943		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689716		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4946		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689720		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4949		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689725		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4954		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689737		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4958		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689743		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4963		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689753		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4967		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689762		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4971		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689767		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4972		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689768		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4982		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689784		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4986		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689796		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4990		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689813		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4995		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689827		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#4996		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689829		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#50		EXCEL_DETAIL	MISSING_MAPPING	NUMERIC_MATCH	MISSING_MAPPING	PRODUCT_MAPPING_NOT_PROVEN	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW	MULTIPLE_PLATFORM_PRODUCT_OR_WINDOW_CANDIDATES	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901144006844414		ATT 100GB Plan DI JL (WA)	New Activation: Prorated-in Charge	2025-12-16	2026-01-15	2025-12-22	2026-01-15	25.0000000000	43.0000000000	34.6774193548											25.0000000000	43.0000000000	34.677419		0E-9	0E-9	0.000000	R_DAILY_PRORATED_NEW_ACTIVATION	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	2	2	1	1	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5002		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689855		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5008		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689883		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5010		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689886		ATT 300GB Plan DC (2) (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5017		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901300080689896		ATT 300GB Plan DC (WA)	Full Cycle Charge	2025-12-05	2026-01-04	2025-12-05	2026-01-04	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_MISMATCH	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5020		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901421048504889		TMO 300GB Plan MC (WA)	Full Cycle Charge	2025-12-14	2026-01-13	2025-12-14	2026-01-13	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5025		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901421048505807		TMO 300GB Plan MC (WA)	Full Cycle Charge	2025-12-14	2026-01-13	2025-12-14	2026-01-13	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0
SIMO Data Purchase Invoice Details - DEC 2025.xlsx#5031		EXCEL_DETAIL	MATCHED	NUMERIC_MATCH	MATCHED	KNOWN	PROVEN_BY_PLATFORM_IMSI	NO_DIFFERENCE	2025-12	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	2025-12	083901421048505820		TMO 300GB Plan MC (WA)	Full Cycle Charge	2025-12-14	2026-01-13	2025-12-14	2026-01-13	31.0000000000	62.0000000000	62.0000000000											31.0000000000	62.0000000000	62.000000	62.000000	0E-9	0E-9	0.000000	R_FULL_CYCLE_MONTHLY	EXCEL_PRODUCT_ID_NULL_NAME_EXACT_ONLY	2	1	1	0	0	0	0
