result_section	row_type	excel_row_id	excel_source_file	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	snapshot_lifecycle_status_values	snapshot_dispatch_status_values
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064707304		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14831	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707456		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14832	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707505		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14833	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707521		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14834	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707532		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064707565		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14835	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707642		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064707693		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22			Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064707729		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22			Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14836	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707885		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064707888		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14837	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064707945		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064707988		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22			Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14838	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708028				ATT 300GB Plan SP (WA)		Full Cycle Charge		2025-12-25	2026-01-24	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	EXCEL_DETAIL	14839	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708070		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14840	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708103		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14841	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708144		60011515	2275	ATT 300GB Plan XY PP (WA)	ATT 300GB Plan XY PP (WA)	Full Cycle Charge		2025-12-19	2026-01-18	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	MISSING_MAPPING_MULTIPLE_OR_NULL_PLATFORM_MONTHLY_RENT	MISSING_MAPPING	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-19	2026-01-19			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14842	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708170		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14843	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708183		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14844	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708190		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14845	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708282		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14846	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708330		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14847	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708332		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064708353		60011672	2275		AT&T 300GB Plan HX RT (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14848	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708474		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14849	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708509		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14850	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708568		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14851	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708605		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14852	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708684		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Dispatched
ROW_LEVEL	EXCEL_DETAIL	14853	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708847		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14854	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708890		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14855	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708925		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14856	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064708929		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064708978		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14857	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709147		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14858	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709220		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14859	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709461		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14860	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709502		60011378	2275	AT&T 300GB Plan HX (WA)	 AT&T 300GB Plan HX (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Cooling,Ready	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14861	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709508				ATT 300GB Plan SP (WA)		Full Cycle Charge		2025-12-25	2026-01-24	31.000000000000		62.000000000000		62.000000000000					RULE_FULL_CYCLE_NO_PLATFORM_CYCLE	WA_ONLY_NO_WA_PLATFORM_CARD_IN_TARGET_WINDOW	WA_ONLY							
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064709559		60011672	2275		AT&T 300GB Plan HX RT (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064709619		60011672	2275		AT&T 300GB Plan HX RT (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14862	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709667		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14863	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709670		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	EXCEL_DETAIL	14864	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709675		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064709802		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Depleted,Ready,Suspended	Dispatched,Unavailable
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064709917		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Ready,Suspended	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14865	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064709990		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064709995		60011828	2275		ATT 300GB Plan AX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-22	2025-12-22			Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable
ROW_LEVEL	PLATFORM_ONLY			2025-12		083901144064800136		60011378	2275		 AT&T 300GB Plan HX (WA)	PLATFORM_ONLY					31.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-11-24	2025-12-24			Cooling,Depleted,Ready,Suspended	Dispatched,Unavailable
ROW_LEVEL	EXCEL_DETAIL	14866	SIMO Data Purchase Invoice Details - DEC 2025.xlsx	2025-12	2025-12	083901144064800182		60011672	2275	AT&T 300GB Plan HX RT (WA)	AT&T 300GB Plan HX RT (WA)	Full Cycle Charge		2025-12-24	2026-01-23	31.000000000000		62.000000000000	62.000000000000	62.000000000000			0E-11		RULE_FULL_CYCLE_OVERLAP_UNRESOLVED	UNRESOLVED_CYCLE_DATE_NOT_EXACT	UNRESOLVED	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-24	2026-01-24			Ready	Available,Dispatched
