result_section	row_grain	row_count	distinct_imsi_count	excel_row_id	source_file	invoice_batch_label	official_excel_billing_month	observed_start_month	imsi	excel_product_id	platform_product_id	platform_supplier_id	excel_product_name	platform_product_name	excel_charge_type	excel_new_activation_date	excel_final_start_date	excel_final_end_date	excel_days	platform_calculated_days	excel_price	platform_calculated_price	excel_amount	platform_calculated_amount	day_diff	price_diff	amount_diff	rule_id	difference_reason	source_match_status	platform_source_table	platform_cycle_start_date	platform_cycle_end_date	platform_activation_event_date	activation_date_distance	cycle_best_candidate_count	cycle_best_candidate_product_count	cycle_best_candidate_product_ids	platform_price_value_count	platform_price_values	snapshot_product_count	snapshot_platform_product_ids	snapshot_lifecycle_status_values	snapshot_dispatch_status_values	excel_offstock_date	excel_new_card_imsi_replacement	excel_old_card_imsi_replaced	platform_only_row_id
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083538		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7869
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083539		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7870
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083539		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7871
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083542		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7872
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083550		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Dispatched,Unavailable				7873
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083551		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7874
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083555		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7875
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083556		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7876
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083556		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				7877
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083560		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7878
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083560		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7879
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083567		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7880
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083567		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal	Available,Dispatched,Unavailable				7881
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083577		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7882
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083577		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable				7883
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083586		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Dispatched,Unavailable				7884
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083595		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7885
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083595		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7886
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083677		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Ready	Dispatched				7887
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016083687		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Dispatched,Unavailable				7888
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084278		60011884	2275		TMO 300GB Plan AT (3) (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06										Cooling,Ready,Suspended	Dispatched,Unavailable				7889
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084298		60011884	2275		TMO 300GB Plan AT (3) (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06										Cooling,Ready,Suspended	Dispatched,Unavailable				7890
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084299		60011884	2275		TMO 300GB Plan AT (3) (WA)	PLATFORM_ONLY					32.000000000000		62.000000000000		62.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-06	2026-01-06										Cooling,Ready,Suspended	Dispatched,Unavailable				7891
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084500		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7892
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084500		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				7893
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084510		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7894
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084513		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7895
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084513		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7896
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084520		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7897
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084524		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7898
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084524		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7899
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084530		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7900
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084530		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				7901
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084540		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Depleted,Ready	Available,Dispatched,Unavailable				7902
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084546		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7903
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084546		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				7904
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084553		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7905
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084554		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7906
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084554		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Depleted,Ready,Suspended	Available,Dispatched,Unavailable				7907
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084560		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7908
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084563		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7909
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084563		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal,Suspended	Available,Dispatched,Unavailable				7910
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084571		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7911
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084571		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Ready for Removal	Available,Dispatched,Unavailable				7912
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084576		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7913
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084576		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7914
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084582		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7915
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084582		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7916
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084583		600111149	2275		TMO 150GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					32.000000000000		43.000000000000		43.0				RULE_PLATFORM_CYCLE_WINDOW	PLATFORM_CYCLE_CANDIDATE	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2026-01-01	2026-02-01															7917
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084583		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready,Suspended	Available,Dispatched,Unavailable				7918
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084595		60011889	2275		TMO 300GB Plan AT (1) (D) (WA)	PLATFORM_ONLY					64.000000000000		62.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-01	2026-02-01										Cooling,Ready	Available,Dispatched,Unavailable				7919
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084601		60011893	2275		TMO 100GB Plan AT (3) (2) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7920
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084616		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7921
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084622		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7922
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084655		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7923
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084684		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7924
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084690		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7925
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084693		60011893	2275		TMO 100GB Plan AT (3) (2) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7926
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084696		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7927
ROW_LEVEL_REVISION	platform_candidate_row	1	1			2026-01	2026-01		083901622016084699		60011878	2275		TMO 100GB Plan AT (3) (WA)	PLATFORM_ONLY					64.000000000000		43.000000000000						RULE_PLATFORM_CYCLE_WINDOW	UNRESOLVED_MULTIPLE_PLATFORM_CYCLES	PLATFORM_ONLY	simo_prod.ods.resource_res_vsim_cycle_history	2025-12-12	2026-02-12										Cooling,Ready	Available,Dispatched,Unavailable				7928
