result_type	observed_cycle_month	product_id	row_count	imsi_count	min_cycle_start_ts	max_cycle_end_ts	min_cycle_package_price	max_cycle_package_price	distinct_cycle_package_price_count	distinct_time_zone_count	imsi	cycle_start_ts	cycle_end_ts	cycle_package_price
CYCLE_SAMPLE	2025-08	60011515									083901144064314002	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064314490	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064314959	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064315226	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064316532	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064317094	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064317110	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064317817	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064318303	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064318637	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064318868	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064319525	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064411747	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064411955	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064412826	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064415227	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064415620	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064416132	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064416449	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064416466	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064416911	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064418549	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064418727	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064418895	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064418964	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064419972	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144064516013	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065211876	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065212820	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065212996	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065217754	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065218778	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065310277	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065310868	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065311320	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065312720	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065316890	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065318253	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065319419	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065410627	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065412107	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065415011	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065415057	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065416062	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065416487	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065418174	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065419996	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065512104	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065513538	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011515									083901144065515159	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055274976	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055276862	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055279583	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055371621	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055374417	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055376198	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055378919	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055478344	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055570353	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055571312	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055577208	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055670236	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055672778	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055674812	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055675469	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055678076	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055679735	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055679933	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144055771104	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144085161887	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144085168315	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
CYCLE_SAMPLE	2025-08	60011516									083901144085169879	08/01/2025 05:00:00	09/01/2025 05:00:00	0E-12
