source_table	source_file	invoice_batch_label	observed_start_month	imsi	charge_type	excel_days	excel_days_values	excel_price	excel_price_values	excel_amount	source_row_count	amount_semantics	excel_days_field	excel_price_field	credit_cycle_start_month	credit_cycle_end_month
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060278485		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060280660		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060281407		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060284187		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060286479		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060290835		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060292421		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060294031		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060297207		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060372913		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060379822		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060381752		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060385222		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060389220		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060390102		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060390143		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060390161		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060391296		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060392592		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060393856		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060393871		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060395408		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060395467		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060396689		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060451118		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060472137		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060473693		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060476403		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060480006		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060480133		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060481927		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060482631		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060484616		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060484636		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060484854		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060485551		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060486071		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060486216		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060486967		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060487483		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060488068		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060488768		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060491883		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060492517		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060492927		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060492975		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060494699		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060495902		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060496142		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060499538		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060499904		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060553153		2.0	2.0	62.0	62.0	4.14	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060571533		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060572836		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060578716		15.0	15.0	62.0	62.0	31.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060580029		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060580840		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060582853		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060582909		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060583250		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060583579		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060583705		3.0	3.0	62.0	62.0	6.2	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060584103		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060584776		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
wa_invoice_credit	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx	01-2-Credit _FROM_ WA_ USD_585.45 wing response New_Query_2025-12-10_5_49pm_2025_12_16.xlsx		083901516060584959		2.0	2.0	62.0	62.0	0.0	1	credit.credit_owed; auxiliary credit amount, cycle_start/cycle_end retained, no final_start_month	days_without_service	final_price	2025-11	2025-12
