billing_month	imsi	iccid	excel_product_id	excel_product_name	charge_type	xl_start_d	xl_end_d	xl_days	xl_rate	xl_charge	excel_days_in_month	excel_calculated_amount	excel_amount_difference	platform_calculated_days	platform_calculated_price	platform_calculated_amount	days_difference	price_difference	amount_difference	reconciliation_status	platform_scope_status	source_file
2025-09	083901144073032813	89014103334372862551		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073032862	89014103334372863831		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073032862	89014103334372863831		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073032975	89014103334372862833		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073032975	89014103334372862833		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033044	89014103334372863559		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033097	89014103334372863047		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033097	89014103334372863047		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033105	89014103334372847834		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033105	89014103334372847834		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033154	89014103334372859417		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033274	89014103334372864052		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033274	89014103334372864052		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033538	89014103334372847974		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033538	89014103334372847974		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033671	89014103334372860670		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033671	89014103334372860670		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033882	89014103334372862361		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033882	89014103334372862361		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033914	89014103334372863658		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033914	89014103334372863658		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073033960	89014103334372848501		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-20	20.0	62.0	40.0	30	41.3333	1.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034040	89014103334372848758		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034073	89014103334372848253		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-20	20.0	62.0	40.0	30	41.3333	1.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034129	89014103334372861108		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034129	89014103334372861108		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034210	89014103334372860167		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034210	89014103334372860167		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034434	89014103334372863146		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034434	89014103334372863146		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034680	89014103334372847040		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034680	89014103334372847040		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073034733	89014103334372862734		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035186	89014103334372863351		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035186	89014103334372863351		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035305	89014103334372859623		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-20	20.0	62.0	40.0	30	41.3333	1.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035328	89014103334372863120		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035328	89014103334372863120		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035468	89014103334372846604		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-20	20.0	62.0	40.0	30	41.3333	1.3333							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035556	89014103334372863153		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035556	89014103334372863153		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035689	89014103334372863468		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073035689	89014103334372863468		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036033	89014103334372862015		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036033	89014103334372862015		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036174	89014103334372861660		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036174	89014103334372861660		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036266	89014103334372846968		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036266	89014103334372846968		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036414	89014103334372848238		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036414	89014103334372848238		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036488	89014103334372860605		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036488	89014103334372860605		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036700	89014103334372861157		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036700	89014103334372861157		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036796	89014103334372863435		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073036796	89014103334372863435		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037034	89014103334372863161		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037034	89014103334372863161		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037272	89014103334372861777		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037272	89014103334372861777		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037293	89014103334372863336		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037494	89014103334372860407		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037638	89014103334372861140		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037638	89014103334372861140		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037640	89014103334372847073		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037640	89014103334372847073		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037997	89014103334372862320		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073037997	89014103334372862320		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038067	89014103334372861389		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038067	89014103334372861389		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038091	89014103334372847552		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038091	89014103334372847552		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038201	89014103334372847602		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038394	89014103334372859680		60011828|ATT 300GB Plan AX (WA)	Full Rate	2025-09-22	2025-10-21	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038394	89014103334372859680		60011828|ATT 300GB Plan AX (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-21	21.0	62.0	42.0	30	43.4	1.4							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038467	89014103334372847735		60011687|ATT 300GB Plan SP 200 (1) (WA)	Full Rate	2025-09-25	2025-10-24	30.0	62.0	62.0	30	62.0	0.0							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
2025-09	083901144073038467	89014103334372847735		60011687|ATT 300GB Plan SP 200 (1) (WA)	Partial Charge (Activated AUG)	2025-09-01	2025-09-24	24.0	62.0	48.0	30	49.6	1.6							MISSING_DATA_PLATFORM_SNAPSHOT	MISSING_MAPPING_PLATFORM_CARD_SET	006-V2 - SIMO Data Purchase Invoice Details - SEP 2025.xlsx
