source_table	source_file	invoice_batch_label	observed_start_month	imsi	charge_type	excel_days	excel_days_values	excel_price	excel_price_values	excel_amount	source_row_count	amount_semantics	excel_days_field	excel_price_field	pending_charge_diagnostic
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316322		12.0	12.0	43.0	43.0	31.903225806451612	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.3870967741935125
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316351		12.0	12.0	43.0	43.0	30.516129032258068	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774167
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316426		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.4838709677419
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316478		12.0	12.0	43.0	43.0	22.193548387096772	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774171
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316652		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316681		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	15.258064516129
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065316867		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317244		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317360		12.0	12.0	43.0	43.0	30.516129032258068	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774167
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317399		12.0	12.0	43.0	43.0	24.967741935483872	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.32258064516127
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317666		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.3870967741935019
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317699		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317733		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317892		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065317905		12.0	12.0	43.0	43.0	40.225806451612904	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318035		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318568		12.0	12.0	43.0	43.0	41.612903225806456	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774157
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318595		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.161290322580598
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318654		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318673		12.0	12.0	43.0	43.0	19.419354838709676	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.7741935483870748
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318775		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065318902		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319061		12.0	12.0	43.0	43.0	29.129032258064512	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161313
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319063		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319190		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319428		12.0	12.0	43.0	43.0	27.741935483870968	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161267
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319436		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967701
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319495		12.0	12.0	43.0	43.0	23.58064516129032	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.3870967741935196
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065319673		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065410192		12.0	12.0	43.0	43.0	19.419354838709676	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.7741935483870748
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065410199		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065410328		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065410688		12.0	12.0	43.0	43.0	20.806451612903228	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.161290322580626
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065410854		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065410924		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	11.096774193548399
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411009		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.483870967741957
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411031		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411069		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411317		12.0	12.0	43.0	43.0	41.612903225806456	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774157
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411477		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411478		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.870967741935502
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411727		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065411851		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967701
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065412789		12.0	12.0	43.0	43.0	18.032258064516128	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.3870967741935267
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065412989		12.0	12.0	43.0	43.0	34.677419354838705	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774206
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065413148		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065413258		12.0	12.0	43.0	43.0	19.419354838709676	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.7741935483870748
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065413477		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065413742		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967701
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065413878		12.0	12.0	43.0	43.0	23.58064516129032	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967719
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065414026		12.0	12.0	43.0	43.0	31.903225806451612	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.5483870967742135
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065414066		12.0	12.0	43.0	43.0	19.419354838709676	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.7741935483870748
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065414344		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065414457		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	18.032258064516157
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065414682		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.870967741935456
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065415388		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065415484		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.4838709677419
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065415493		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065415991		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416016		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416046		12.0	12.0	43.0	43.0	33.29032258064516	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.9354838709677615
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416086		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.161290322580655
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416313		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416352		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.548387096774157
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416358		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416377		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416437		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065416465		12.0	12.0	43.0	43.0	31.903225806451612	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.774193548387114
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417108		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417171		12.0	12.0	43.0	43.0	20.806451612903228	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.161290322580626
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417408		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417430		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417487		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417700		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417783		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417832		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065417900		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418089		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	26.3548387096774
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418186		12.0	12.0	43.0	43.0	23.58064516129032	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967719
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418215		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418237		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418274		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967758
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418606		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.4838709677419
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418804		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967701
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065418983		12.0	12.0	43.0	43.0	41.612903225806456	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.870967741935456
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419036		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	9.709677419354797
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419043		12.0	12.0	43.0	43.0	27.741935483870968	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	11.096774193548367
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419063		12.0	12.0	43.0	43.0	41.612903225806456	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	13.870967741935456
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419237		12.0	12.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	15.258064516129
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419421		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419451		12.0	12.0	43.0	43.0	23.58064516129032	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	2.774193548387121
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419462		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419510		12.0	12.0	43.0	43.0	33.29032258064516	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	11.09677419354836
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419608		12.0	12.0	43.0	43.0	36.064516129032256	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	6.935483870967758
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419795		12.0	12.0	43.0	43.0	40.225806451612904	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	20.806451612903203
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419860		12.0	12.0	43.0	43.0	20.806451612903228	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	1.3870967741935267
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065419880		12.0	12.0	43.0	43.0	31.903225806451612	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	5.5483870967742135
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065510155		25.0	25.0	43.0	43.0	43.0	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	8.322580645161302
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065510503		12.0	12.0	43.0	43.0	29.129032258064512	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	12.483870967741911
wa_invoice_prorated	01-SIMO Data Purchase Invoice Details - FEB 2026.xlsx	2026-02	2026-01	083901144065511397		12.0	12.0	43.0	43.0	26.35483870967742	1	prorated.final_charge_for_usage_days; auxiliary prorated amount, not official detail invoice truth	active_days	monthly_rate	4.161290322580619
